date,ON,ON_vol_bn,1W,1W_vol_bn,2W,2W_vol_bn,1M,1M_vol_bn,3M,3M_vol_bn,6M,6M_vol_bn,9M,9M_vol_bn
01/01/2018,3.64,,3.9,,3.95,,4.36,,4.62,,5.2,,5.69,
02/01/2018,3.64,16705,3.82,7370,3.96,3675,4.3,1850,4.64,390,5.2,10000,5.68,11000
03/01/2018,3.63,24450,3.82,7355,3.99,2347,4.34,1099,4.67,165,5.22,115,5.7,11
04/01/2018,3.61,12558,3.72,8696,3.92,2150,4.33,714,4.67,235,5.23,3,5.7,11
05/01/2018,3.61,15,3.72,6,3.92,854,4.33,185,4.67,85,5.23,40,5.7,11
08/01/2018,,9530,,8981,,1300,,632,,300,,8,,11
09/01/2018,3.53,10068,3.69,6253,3.79,2964,4.23,651,4.6,626,5.19,50,5.57,11
10/01/2018,3.45,11325,3.57,7163,3.69,1755,4.11,825,4.52,536,5.15,50,5.57,11
11/01/2018,3.36,9931,3.47,7622,3.54,987,3.96,519,4.22,500,4.84,4,5.2,11
12/01/2018,3.42,10394,3.54,6341,3.67,2103,3.98,323,4.26,166,4.9,4,5.21,11
15/01/2018,3.46,12463,3.62,6731,3.75,2450,4.04,160,4.29,440,4.86,4,5.26,11
16/01/2018,3.4,13311,3.57,7897,3.69,3089,3.99,160,4.28,622,4.88,200,5.3,11
17/01/2018,3.4,11099,3.58,6543,3.68,4236,3.98,70,4.24,230,4.81,200,5.18,11
18/01/2018,3.32,12077,3.54,10952,3.6,1856,3.93,200,4.13,192,4.75,200,5.08,11
19/01/2018,3.32,12829,3.49,5731,3.6,3357,3.88,1250,4.09,440,4.77,100,5.08,11
22/01/2018,3.27,12141,3.44,7379,3.55,4833,3.89,1685,4.07,1187,4.75,380,5.04,11
23/01/2018,3.24,9685,3.43,8675,3.55,2297,3.86,975,4.07,284,4.74,380,5,11
24/01/2018,3.24,12167,3.43,6593,3.55,2179,3.86,1010,4.07,424,4.74,380,5,11
25/01/2018,3.05,15982,3.17,11496,3.24,3790,3.61,1612,3.81,97,4.39,380,4.59,11
26/01/2018,2.9,25264,2.99,13022,3.08,2929,3.4,2281,3.63,110,4.3,7,4.48,11
29/01/2018,2.93,22554,3.01,9523,3.11,3484,3.38,1250,3.64,80,4.29,7,4.48,11
30/01/2018,2.92,21936,3.04,7204,3.15,2521,3.39,1687,3.65,1166,4.29,40,4.49,11
31/01/2018,,17148,,13065,,1566,,2387,,1108,,40,,11
01/02/2018,2.99,10647,3.16,9005,3.31,310,3.57,2203,3.71,348,4.37,40,4.63,11
02/02/2018,2.82,17485,3,8496,3.11,660,3.5,2081,3.7,405,4.34,40,4.55,11
05/02/2018,2.84,20631,2.98,7728,3.11,970,3.48,4693,3.69,577,4.31,15,4.59,11
06/02/2018,2.9,10489,3.1,2028,3.2,773,3.51,895,3.7,2164,4.35,50,4.6,11
07/02/2018,2.91,14369,3.07,6021,3.2,2411,3.52,2558,3.72,2450,4.36,19,4.6,11
08/02/2018,2.98,15716,3.1,5600,3.2,4267,3.52,2391,3.73,2838,4.36,40,4.58,11
09/02/2018,2.88,12697,3.05,3113,3.11,5313,3.52,1660,3.75,584,4.35,35,4.57,11
12/02/2018,2.84,12424,2.98,6872,3.07,19641,3.48,1226,3.73,2400,4.34,35,4.56,11
13/02/2018,2.84,12424,2.98,11522,3.07,7019,3.48,1583,3.73,1222,4.34,35,4.56,11
14/02/2018,2.87,,2.97,,3.08,,3.48,,3.72,,4.36,,4.57,
15/02/2018,2.87,,2.97,,3.08,,3.48,,3.72,,4.36,,4.57,
16/02/2018,2.87,,2.97,,3.08,,3.48,,3.72,,4.36,,4.57,
19/02/2018,2.87,,2.97,,3.08,,3.48,,3.72,,4.36,,4.57,
20/02/2018,2.87,,2.97,,3.08,,3.48,,3.72,,4.36,,4.57,
21/02/2018,2.86,15249,2.94,5601,3.03,600,3.46,1060,3.74,320,4.34,50,4.58,11
22/02/2018,2.76,13030,2.89,8451,2.98,1632,3.42,963,3.7,300,4.32,20,4.55,11
23/02/2018,2.58,14790,2.78,6755,2.9,1280,3.36,806,3.69,1550,4.28,20,4.55,11
26/02/2018,2.56,19265,2.81,6270,2.92,2164,3.31,1158,3.64,1370,4.27,20,4.55,11
27/02/2018,2.56,17594,2.81,12115,2.92,2343,3.31,950,3.64,455,4.27,8,4.55,11
28/02/2018,2.55,19197,2.74,10990,2.89,2302,3.28,518,3.6,730,4.27,40,4.55,11
01/03/2018,2.55,10468,2.74,9109,2.89,3249,3.28,2360,3.6,624,4.27,40,4.55,11
02/03/2018,2.36,12838,2.68,8919,2.84,2600,3.08,577,3.45,209,4.18,41,4.49,11
05/03/2018,2.36,14634,2.68,9270,2.84,2351,3.08,465,3.45,45,4.18,15,4.49,11.1
06/03/2018,2.36,12594,2.68,12857,2.84,2352,3.08,271,3.45,164,4.18,15,4.49,11
07/03/2018,2.36,16520,2.59,20897,2.65,3927,3.02,269,3.37,553,4.12,15,4.45,11
08/03/2018,2.41,12662,2.58,15334,2.7,4291,3.06,600,3.38,243,4.14,30,4.5,11
09/03/2018,2.47,12059,2.65,8662,2.76,6386,3.07,974,3.42,941,4.16,46,4.52,11
12/03/2018,2.48,10940,2.66,10449,2.78,2035,3.11,600,3.46,669,4.19,10,4.53,11
13/03/2018,2.48,10393,2.66,9523,2.78,2650,3.11,1001,3.46,776,4.19,10,4.53,11
14/03/2018,2.41,9985,2.62,13309,2.71,6116,3.14,1110,3.46,1699,4.18,50,4.54,11
15/03/2018,2.41,12384,2.62,11525,2.71,8994,3.14,1238,3.47,715,4.19,15,4.52,11
16/03/2018,2.33,12786,2.58,11076,2.66,7975,3.11,834,3.46,712,4.18,36,4.54,11
19/03/2018,2.34,12704,2.53,12270,2.62,2846,3.1,460,3.46,869,4.18,245,4.58,11
20/03/2018,2.33,10450,2.54,11193,2.62,4737,3.08,450,3.46,942,4.18,245,4.58,11
21/03/2018,2.33,9438,2.53,11089,2.64,5890,3.08,1430,3.45,942,4.2,300,4.58,11
22/03/2018,2.31,11047,2.49,12081,2.62,5968,3.06,960,3.46,266,4.18,300,4.58,11
23/03/2018,2.29,13488,2.49,12363,2.62,4682,3,1675,3.47,656,4.19,40,4.62,11
26/03/2018,2.26,11754,2.45,7914,2.62,3166,3,1923,3.46,739,4.2,25,4.64,11
27/03/2018,2.28,16151,2.48,5375,2.68,4020,3.02,2865,3.46,2200,4.19,25,4.62,11
28/03/2018,2.28,17150,2.48,9934,2.68,4322,3.02,1210,3.46,503,4.19,65,4.62,11
29/03/2018,2.38,19880,2.54,13937,2.77,5204,3.21,1157,3.59,1397,4.26,10,4.69,11
30/03/2018,,17752,,8077,,6834,,1435,,1534,,10,,11
02/04/2018,2.34,15425,2.48,7499,2.68,4354,3.13,965,3.54,1361,4.2,10,4.67,11
03/04/2018,2.34,12727,2.48,7605,2.69,3410,3.16,918,3.54,601,4.2,10,4.68,11
04/04/2018,,,,,,,,,,,,,,
05/04/2018,2.32,14358,2.62,11931,2.8,5496,3.21,1693,3.6,591,4.28,40,4.78,11
06/04/2018,2.32,14569,2.57,9012,2.76,8417,3.2,1630,3.68,436,4.32,17,4.81,11
09/04/2018,2.29,12455,2.53,11515,2.76,2584,3.22,1790,3.7,0.51,4.35,130,4.84,11
10/04/2018,2.29,14559,2.53,10262,2.76,3256,3.22,1890,3.7,488,4.35,130,4.84,11
11/04/2018,2.17,11491,2.46,11985,2.72,3427,3.18,1382,3.72,1100,4.39,235,4.85,11
12/04/2018,2.17,,2.41,,2.71,,3.16,,3.72,,4.4,,4.84,
13/04/2018,2.17,12160,2.41,15745,2.71,4152,3.16,1687,3.72,650,4.4,50,4.84,11
16/04/2018,2.17,12105,2.41,8318,2.71,3984,3.16,1267,3.72,851,4.4,11,4.84,11
17/04/2018,2.21,10324,2.49,4627,2.79,4782,3.19,1025,3.7,133,4.42,15,4.85,11
18/04/2018,2.2,10377,2.47,8242,2.77,2565,3.2,1190,3.73,1050,4.44,15,4.87,11
19/04/2018,2.2,14883,2.47,9354,2.77,2722,3.2,1176,3.73,733,4.44,11,4.87,11
20/04/2018,2.27,15241,2.5,14808,2.85,6042,3.29,1023,3.76,160,4.46,11,4.88,11
23/04/2018,2.27,17440,2.5,11946,2.85,6235,3.29,1174,3.76,435,4.46,15,4.88,11
24/04/2018,2.37,16328,2.61,8252,2.92,4097,3.3,2138,3.79,763,4.48,460,4.89,11
25/04/2018,2.37,,2.61,,2.92,,3.3,,3.79,,4.48,,4.89,
26/04/2018,,16100,,23674,,5097,,2658,,2032,,100,,11
27/04/2018,2.5,200,2.75,45351,3.31,5287,3.61,1874,3.9,961,4.66,74,5.02,11
01/05/2018,2.5,,2.75,,3.31,,3.61,,3.9,,4.66,,5.02,
02/05/2018,,20902,,19626,,7108,,2139,,1490,,10,,11
03/05/2018,2.48,18918,2.68,18875,3.06,6748,3.5,3170,3.99,335,4.74,200,5.02,11
04/05/2018,2.38,15940,2.6,16361,2.99,4283,3.46,2064,4,1394,4.65,20,4.95,11
07/05/2018,2.34,16178,2.59,6910,3.02,1314,3.48,1680,4,180,4.6,32,4.94,11
08/05/2018,2.32,,2.57,,2.98,,3.53,,4,,4.6,,4.95,
09/05/2018,,13753,,14730,,3077,,640,,581,,14,,11
10/05/2018,2.23,,2.4,,2.92,,3.42,,4,,4.6,,4.95,
11/05/2018,2.23,16241,2.4,10536,2.92,5180,3.42,1335,4,210,4.6,14,4.95,11
14/05/2018,2.24,15001,2.46,7950,2.96,5059,3.45,1087,4,975,4.6,14,4.96,11
15/05/2018,2.23,13330,2.44,7962,2.95,3269,3.47,1174,4,830,4.59,500,4.96,11
16/05/2018,,12372,,10606,,3020,,704,,114,,500,,11
17/05/2018,2.27,,2.52,,3.06,,3.58,,4.05,,4.51,,4.99,
18/05/2018,2.28,17912,2.52,9884,3.02,5663,3.58,1000,4.06,189,4.59,6,4.98,11
21/05/2018,2.26,15602,2.51,9651,3.02,6152,3.57,661,4.07,300,4.61,6,5,11
22/05/2018,2.26,15523,2.51,6451,3.02,6990,3.57,605,4.07,505,4.61,6,5,11
23/05/2018,2.27,14243,2.49,8739,3,5084,3.56,2295,4.08,460,4.61,279,5.03,11
24/05/2018,2.29,13961,2.52,10378,3.02,3612,3.56,1480,4.09,244,4.62,107,5.03,11
25/05/2018,2.29,15594,2.52,11449,3.02,4102,3.56,1416,4.09,550,4.62,4,5.03,11
28/05/2018,2.2,13603,2.5,7492,3.05,5053,3.65,2240,4.05,1136,4.6,562,5,11
29/05/2018,2.3,18649,2.55,9233,3.1,3027,3.6,1725,4.15,300,4.7,100,5.15,11
30/05/2018,2.36,23958,2.66,9924,3.19,2022,3.64,1075,4.12,240,4.66,100,5.04,11
31/05/2018,2.46,,2.76,,3.23,,3.73,,4.16,,4.72,,5.11,
01/06/2018,2.48,24783,2.75,13000,3.24,1555,3.71,1020,4.19,443,4.74,30,5.12,11
04/06/2018,2.42,18112,2.7,12393,3.15,3029,3.66,1138,4.19,761,4.73,21,5.12,11
05/06/2018,2.38,,2.69,,3.16,,3.7,,4.19,,4.75,,5.13,
06/06/2018,2.35,12087,2.59,11513,3.09,2537,3.56,2088,4.19,539,4.76,102,5.16,11
07/06/2018,2.32,14259,2.58,13453,3.05,1622,3.6,1315,4.19,360,4.76,21,5.18,11
08/06/2018,2.34,15113,2.61,9062,3.08,3939,3.64,1681,4.19,123.1,4.76,100,5.18,11
11/06/2018,,18489,,7568,,2009,,1293,,1298,,100,,11
12/06/2018,,14789,,8202,,3016,,2025,,1083,,10,,10
13/06/2018,2.37,14709,2.67,11195,3.13,2789,3.67,635,4.18,1342,4.78,10,5.17,10
14/06/2018,2.34,14484,2.66,9758,3.13,2057,3.68,450,4.19,950,4.8,3.3,5.19,10
15/06/2018,2.34,11628,2.65,8248,3.12,3064,3.65,740,4.2,950,4.83,241,5.21,200
18/06/2018,2.35,12367,2.63,11605,3.09,2933,3.65,610,4.2,909,4.83,241,5.21,200
19/06/2018,2.33,15036,2.62,6328,3.07,3224,3.66,1155,4.19,1389,4.84,81,5.21,200
20/06/2018,2.28,12718,2.61,7446,3.05,7457,3.64,1385,4.2,252,4.84,81,5.21,10
21/06/2018,2.27,12476,2.63,6195,3.01,8208,3.62,1667,4.19,739,4.8,68,5.18,10
22/06/2018,2.28,12382,2.62,8825,3.02,5728,3.61,4550,4.14,174,4.81,58,5.2,10
25/06/2018,2.26,14420,2.65,6700,3.06,3999,3.61,2834,4.19,824,4.81,67,5.2,10
26/06/2018,2.29,11290,2.66,5014,3.07,5063,3.61,656,4.19,494,4.85,1,5.2,10
27/06/2018,2.28,12223,2.66,8400,3.05,5425,3.6,1376,4.19,1946,4.85,1,5.2,10
28/06/2018,2.31,13113,2.66,22193,3.04,3189,3.6,2216,4.19,3549,4.81,160,5.2,10
29/06/2018,2.34,19432,2.69,12511,3.06,6614,3.65,2470,4.16,2554,4.82,443,5.2,10
02/07/2018,2.3,11988,2.68,5580,3.04,2604,3.61,1451,4.19,523,4.82,8,5.2,10
03/07/2018,2.32,12796,2.7,6253,3.09,5047,3.64,1690,4.19,1524,4.82,72,5.2,10
04/07/2018,2.34,11411,2.72,6490,3.08,3473,3.64,816,4.19,1900,4.84,34,5.2,10
05/07/2018,2.34,11594,2.72,7930,3.11,3259,3.66,1324,4.19,1233,4.84,2,5.21,10
06/07/2018,2.34,16464,2.74,7535,3.1,4884,3.66,2150,4.19,1008,4.86,4,5.2,10
09/07/2018,2.36,12753,2.74,4302,3.1,3580,3.66,1258,4.18,2171,4.85,95,5.2,10
10/07/2018,2.41,14506,2.85,4325,3.16,1952,3.7,1310,4.19,350,4.86,10,5.22,10
11/07/2018,2.43,9036,2.85,4703,3.15,3752,3.69,750,4.19,1275,4.86,20,5.22,10
12/07/2018,2.46,9732,2.83,9501,3.16,4381,3.68,1383,4.19,1881,4.86,20,5.22,10
13/07/2018,2.42,8883,2.84,5675,3.15,4084,3.69,315,4.2,417,4.88,18,5.2,10
16/07/2018,2.42,11597,2.84,7649,3.15,3679,3.69,526,4.2,43,4.88,200,5.2,10
17/07/2018,2.43,13074,2.88,3637,3.12,5305,3.67,1005,4.2,984,4.89,61,5.24,10
18/07/2018,2.47,14899,2.9,5148,3.14,3387,3.68,1956,4.2,743,4.9,26,5.24,10
19/07/2018,2.55,11813,2.96,6214,3.16,3422,3.71,1425,4.2,590,4.9,80,5.25,10
20/07/2018,2.85,9684,3.16,4850,3.34,1348,3.78,1841,4.21,590,4.9,80,5.25,10
23/07/2018,3.02,13305,3.18,2380,3.27,745,3.9,3878,4.27,951,4.92,160,5.29,10
24/07/2018,3.16,13137,3.24,1605,3.38,1538,3.87,3825,4.25,650,4.91,160,5.28,10
25/07/2018,3.16,13140,3.28,4217,3.38,1612,3.94,1154,4.28,360,4.96,160,5.29,10
26/07/2018,2.98,10193,3.1,7324,3.17,851,3.78,174,4.22,408,4.91,160,5.25,10
27/07/2018,2.99,19606,3.17,8879,3.26,2067,3.82,595,4.22,408,4.91,50,5.25,10
30/07/2018,3.28,13584,3.42,12030,3.56,5337,4,2435,4.28,4442,4.98,40,5.29,20
31/07/2018,3.5,17119,3.61,8175,3.72,3785,4.06,1905,4.28,3050,4.98,40,5.29,20
01/08/2018,3.79,10219,3.84,9806,4,3588,4.38,652,4.31,3380,4.98,40,5.29,20
02/08/2018,3.75,12176,3.84,7028,3.99,2065,4.25,540,4.4,121,5,4,5.32,10
03/08/2018,4.05,13106,4.18,6096,4.29,2756,4.48,1739,4.55,2215,5,4,5.32,10
06/08/2018,4,16360,4.1,4573,4.28,1012,4.44,937,4.62,506,5.05,50,5.35,10
07/08/2018,4.02,15957,4.18,2222,4.28,1527,4.48,666,4.58,100,5.05,50,5.34,13
08/08/2018,4,16211,4.12,4197,4.18,1435,4.42,1318,4.58,1500,5.08,16,5.32,13
09/08/2018,4.06,13454,4.14,3801,4.28,475,4.44,2058,4.58,200,5.08,8,5.32,13
10/08/2018,4.08,16248,4.13,6146,4.29,1863,4.45,1406,4.58,673,5.04,7,5.32,13
13/08/2018,4.03,16254,4.15,5242,4.29,3592,4.46,1213,4.6,1100,5.02,40,5.35,13
14/08/2018,4.07,16710,4.16,3191,4.3,1090,4.48,2180,4.61,1599,5.06,10,5.35,13
15/08/2018,3.95,15798,4.1,3051,4.2,4329,4.35,866,4.5,750,5.15,10,5.35,13
16/08/2018,4.21,15578,4.45,2310,4.54,980,4.68,1750,4.66,518,5.04,21,5.34,13
17/08/2018,4.26,20249,4.42,4620,4.54,2103,4.7,2603,4.78,1193,5.11,21,5.39,13
20/08/2018,4.22,18786,4.44,4103,4.52,2243,4.71,2593,4.81,1165,5.12,21,5.39,13
21/08/2018,4.09,14544,4.28,2907,4.38,991,4.64,2015,4.8,797,5.14,50,5.39,13
22/08/2018,4.1,17323,4.32,2709,4.43,650,4.71,2101,4.81,250,5.14,50,5.39,13
23/08/2018,4.1,14891,4.33,4888,4.48,1986,4.72,575,4.89,734,5.16,50,5.39,13
24/08/2018,4.18,14798,4.37,8845,4.52,3274,4.8,1179,4.91,483,5.2,15,5.4,13
27/08/2018,4.22,20339,4.45,5703,4.59,4027,4.82,956,4.99,608,5.18,15,5.4,13
28/08/2018,4.26,22857,4.45,3319,4.51,1251,4.81,950,4.98,2700,5.2,100,5.41,13
29/08/2018,4.26,19856,4.45,8119,4.51,2352,4.81,400,4.98,769,5.2,35,5.41,13
30/08/2018,4.26,19395,4.45,16181,4.51,1451,4.81,245,4.98,2025,5.2,51,5.41,13
31/08/2018,4.26,,4.45,,4.51,,4.81,,4.98,,5.2,,5.41,
03/09/2018,4.22,,4.4,,4.48,,4.8,,5,,5.21,,5.41,
04/09/2018,,11167,,4645,,2850,,620,,1400,,51,,13
05/09/2018,4.26,13750,4.4,8847,4.52,3375,4.79,594,4.95,1233,5.19,70,5.42,13
06/09/2018,4.36,15929,4.46,10321,4.56,5639,4.86,1063,5.01,1665,5.24,70,5.42,13
07/09/2018,4.3,15479,4.45,9989,4.55,2482,4.85,460,5.1,762,5.2,25,5.45,13
10/09/2018,4.38,14525,4.49,6829,4.6,2845,4.82,250,5,523,5.24,189,5.42,13
11/09/2018,4.28,15659,4.36,11363,4.45,1972,4.7,920,4.95,396,5.22,189,5.42,13
12/09/2018,4.13,19965,4.19,10367,4.36,2273,4.61,310,4.85,125,5.16,37,5.35,13
13/09/2018,4.1,14691,4.16,13551,4.2,1770,4.53,280,4.81,845,5.11,30,5.35,13
14/09/2018,3.89,19697,3.98,8095,4.04,1610,4.3,190,4.71,1100,5.02,40,5.31,13
17/09/2018,3.94,23132,4.06,8788,4.15,1600,4.39,556,4.71,50,5.01,40,5.29,13
18/09/2018,4.03,22522,4.16,10763,4.22,5443,4.49,1554,4.78,912,5.11,20,5.35,13
19/09/2018,4.06,21751,4.1,10690,4.22,3223,4.45,1660,4.84,1045,5.11,130,5.38,13
20/09/2018,4.06,12670,4.16,10529,4.28,3417,4.45,710,4.81,1475,5.11,1,5.38,13
21/09/2018,4.1,13236,4.17,11630,4.3,6902,4.47,1386,4.82,338,5.12,10,5.38,13
24/09/2018,4.05,17400,4.15,11614,4.22,4598,4.45,2265,4.7,1145,5,60,5.32,13
25/09/2018,4.07,16919,4.16,11915,4.25,5190,4.45,1872,4.7,1351,5,273,5.33,13
26/09/2018,4.01,16035,4.11,11625,4.19,4953,4.42,1570,4.72,1260,5.01,60,5.3,13
27/09/2018,4.09,23741,4.21,12277,4.28,3592,4.46,1574,4.72,773,5.01,569,5.3,20
28/09/2018,4.09,27214,4.21,9412,4.28,931,4.46,4497,4.72,2102,5.01,15,5.3,20
01/10/2018,4.1,16497,4.2,6261,4.3,2641,4.45,1580,4.71,260,5.01,15,5.33,20
02/10/2018,4.1,21845,4.2,4870,4.24,1855,4.44,620,4.7,351,5.03,108,5.33,20
03/10/2018,4.04,15200,4.09,6605,4.22,3603,4.41,1098,4.72,720,5.04,30,5.33,20
04/10/2018,4.06,12398,4.1,5656,4.17,2332,4.4,1890,4.72,664,5.01,30,5.3,0
05/10/2018,4.06,12203,4.15,5236,4.25,2878,4.43,1650,4.72,812,5.04,364,5.34,0
08/10/2018,4.04,15156,4.13,8899,4.23,1530,4.41,2830,4.72,275,5.01,100,5.3,0
09/10/2018,4.06,12854,4.17,5631,4.26,1685,4.45,55,4.72,67,5.01,150,5.3,0
10/10/2018,4.11,17110,4.24,7570,4.33,4726,4.51,790,4.76,687,5.08,491,5.35,0
11/10/2018,4.14,12733,4.26,6103,4.34,3257,4.53,145,4.74,230,5.08,400,5.35,3
12/10/2018,4.12,10739,4.19,6965,4.36,3405,4.53,282,4.75,169,5.08,249,5.35,3
15/10/2018,4.13,10448,4.17,6286,4.35,2185,4.51,1149,4.74,1130,5.06,165,5.35,3
16/10/2018,4.15,10658,4.21,6920,4.35,5367,4.55,480,4.74,1513,5.06,480,5.35,3
17/10/2018,4.14,13009,4.17,5464,4.34,3477,4.56,1540,4.75,227,5.06,121,5.35,3
18/10/2018,4.14,14839,4.16,5534,4.34,4444,4.54,1540,4.76,267,5.06,121,5.35,3
19/10/2018,4.12,11698,4.18,6022,4.34,6153,4.52,3,4.76,2475,5.06,203,5.35,3
22/10/2018,4.13,15649,4.2,8411,4.34,1471,4.55,931,4.78,559,5.06,625,5.35,3
23/10/2018,,14174,,4494,,1260,,830,,1712,,100,,3
24/10/2018,4.26,7354,4.36,4140,4.47,1685,4.66,360,4.79,1974,5.15,200,5.4,3
25/10/2018,4.29,10611,4.44,7129,4.55,2374,4.75,1147,4.83,1299,5.2,26,5.42,3
26/10/2018,4.28,12942,4.45,4110,4.56,6767,4.75,2429,4.86,1372,5.2,45,5.42,3
29/10/2018,4.38,17151,4.55,7165,4.67,3036,4.84,1146,4.88,1406,5.2,120,5.41,3
30/10/2018,4.4,32402,4.53,9834,4.67,7662,4.8,1012,4.9,4057,5.21,181,5.43,3
31/10/2018,4.4,19388,4.53,15013,4.67,6991,4.8,2807,4.9,2750,5.21,19,5.43,3
01/11/2018,4.31,15604,4.47,17223,4.59,1399,4.76,1582,4.9,1530,5.21,700,5.43,3
02/11/2018,4.31,23530,4.46,5175,4.58,3450,4.74,1150,4.89,2210,5.21,72,5.44,3
05/11/2018,4.27,19605,4.43,6693,4.52,1999,4.7,1110,4.88,1398,5.21,51,5.44,25
06/11/2018,4.23,9204,4.38,4427,4.5,1064,4.71,783,4.89,200,5.21,6,5.41,25
07/11/2018,4.34,14634,4.46,14246,4.6,800,4.75,1170,4.88,1453,5.21,6,5.43,25
08/11/2018,4.36,18029,4.47,14543,4.6,2025,4.77,560,4.89,2239,5.21,239,5.43,25
09/11/2018,4.39,21675,4.51,3880,4.64,3637,4.8,1550,4.9,500,5.21,96,5.41,4
12/11/2018,4.39,,4.51,,4.64,,4.8,,4.9,,5.21,,5.41,
13/11/2018,4.47,19956,4.6,10038,4.7,5462,4.84,1840,4.9,416,5.21,82,5.43,15
14/11/2018,4.43,23533,4.5,6466,4.64,3991,4.76,190,4.94,927,5.23,65,5.44,15
15/11/2018,4.32,18523,4.41,21783,4.49,2377,4.71,100,4.93,1463,5.21,89,5.43,15
16/11/2018,4.33,21057,4.4,12163,4.53,1272,4.68,172,4.88,530,5.19,26,5.4,15
19/11/2018,4.34,23188,4.38,12990,4.58,3020,4.72,215,4.91,1513,5.2,1227,5.44,15
20/11/2018,4.3,29306,4.39,8756,4.54,9108,4.71,2330,4.9,2663,5.19,1050,5.41,500
21/11/2018,4.33,26608,4.44,11938,4.59,3777,4.74,814,4.91,3007,5.2,1030,5.44,500
22/11/2018,4.35,26219,4.46,9949,4.6,2123,4.76,110,4.89,3840,5.2,42,5.41,1
23/11/2018,4.35,26282,4.46,6729,4.6,2091,4.76,190,4.89,1446,5.2,63,5.41,1
26/11/2018,4.19,35028,4.32,10440,4.41,3647,4.67,810,4.89,2787,5.2,95,5.44,1
27/11/2018,4.26,39679,4.36,9235,4.47,2252,4.7,1480,4.85,2267,5.2,153,5.44,1
28/11/2018,4.25,40501,4.37,14738,4.49,3294,4.68,1370,4.84,5343,5.2,188,5.44,1
29/11/2018,4.25,33420,4.37,18019,4.49,1340,4.68,2132,4.84,5348,5.2,86,5.44,1
30/11/2018,4.15,33491,4.26,8416,4.41,3914,4.63,1246,4.9,2045,5.19,156,5.43,1
03/12/2018,4.13,35129,4.22,6543,4.34,3692,4.59,430,4.84,2179,5.18,471,5.41,1
04/12/2018,4.15,30693,4.27,11599,4.38,3040,4.61,1408,4.83,1045,5.16,39,5.41,1
05/12/2018,4.1,32838,4.29,7878,4.39,4803,4.63,2457,4.86,3172,5.18,291,5.41,1
06/12/2018,4.14,25577,4.28,15011,4.39,2282,4.6,1546,4.86,1629,5.16,98,5.4,1
07/12/2018,4.12,28109,4.28,5116,4.39,990,4.61,854,4.86,1898,5.16,25,5.4,58
10/12/2018,4.12,33959,4.27,11832,4.38,3892,4.58,1476,4.85,871,5.16,25,5.4,58
11/12/2018,4.11,34290,4.27,8319,4.39,3957,4.58,1491,4.84,645,5.16,4,5.4,58
12/12/2018,4.11,29543,4.27,12000,4.39,4853,4.58,1963,4.84,987,5.16,76,5.4,58
13/12/2018,4.13,24801,4.28,15088,4.37,3374,4.56,1638,4.84,1809,5.16,2,5.4,58
14/12/2018,4.15,22567,4.31,4380,4.43,422,4.57,283,4.85,1151,5.17,2,5.41,58
17/12/2018,4.15,33694,4.29,8097,4.4,1606,4.57,2547,4.85,1235,5.17,89,5.41,58
18/12/2018,4.16,32451,4.27,7858,4.4,3330,4.56,881,4.85,1462,5.17,90,5.41,58
19/12/2018,4.16,28882,4.26,7804,4.4,5456,4.56,255,4.85,50,5.17,178,5.41,58
20/12/2018,4.12,18719,4.22,7459,4.35,3064,4.51,1850,4.83,72,5.17,101,5.4,58
21/12/2018,4.01,31030,4.1,13368,4.16,4506,4.44,660,4.8,1351,5.14,11,5.4,58
24/12/2018,3.96,32657,4.1,9349,4.19,4234,4.46,554,4.75,1133,5.11,343,5.41,58
25/12/2018,3.96,,4.1,,4.19,,4.46,,4.75,,5.11,,5.41,
26/12/2018,4.11,37099,4.21,6186,4.35,2843,4.56,791,4.75,1708,5.13,25,5.41,58
27/12/2018,,38832,,16900,,4117,,1423,,450,,182,,58
28/12/2018,4.1,1425,4.21,44447,4.3,3788,4.56,2609,4.76,1085,5.13,98,5.41,58
31/12/2018,,,,,,,,,,,,,,
02/01/2019,4.11,19142,4.21,6099,4.31,2385,4.54,850,4.79,180,5.14,103,5.41,58
03/01/2019,4.04,28008,4.17,16364,4.28,2773,4.51,1023,4.75,770,5.13,28,5.38,58
04/01/2019,4.03,34487,4.13,12793,4.19,6941,4.47,236,4.76,1591,5.13,28,5.39,58
07/01/2019,3.85,27757,4.05,7083,4.06,1491,4.44,150,4.74,1589,5.11,28,5.4,58
08/01/2019,3.75,27687,4.02,5095,4.09,1885,4.4,200,4.69,1928,5.1,80,5.4,58
09/01/2019,3.75,34431,4.02,8705,4.09,2307,4.4,540,4.69,981,5.1,17,5.4,58
10/01/2019,3.75,30277,4.02,15405,4.09,2602,4.4,240,4.69,1256,5.1,300,5.4,58
11/01/2019,3.45,32255,3.63,13300,3.73,5018,3.97,1186,4.41,427,4.97,303,5.29,58
14/01/2019,3.46,30660,3.69,8609,3.76,2599,4,1156,4.47,950,4.97,31,5.29,0
15/01/2019,3.5,32692,3.74,6155,3.81,2064,4.03,4250,4.39,1312,4.99,100,5.27,58
16/01/2019,3.39,31603,3.59,10878,3.71,3073,3.95,3971,4.33,1612,4.92,14,5.24,58
17/01/2019,3.48,29658,3.66,15350,3.78,5526,3.95,1501,4.26,566,4.89,5,5.23,500
18/01/2019,3.48,19614,3.66,10015,3.78,1935,3.95,2205,4.26,499,4.89,59,5.23,58
